,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"lovely (with Khalid)","Billie Eilish",3934494,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
35,"Eastside (with Halsey & Khalid)","benny blanco",3789922,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
36,"All I Want for Christmas Is You","Mariah Carey",3768913,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
37,"1400 / 999 Freestyle","Trippie Redd",3748911,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
38,Shallow,"Lady Gaga",3680834,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
39,"Space Cadet (feat. Gunna)","Metro Boomin",3615204,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
40,breathin,"Ariana Grande",3595976,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
41,"Take One","Kodak Black",3581991,https://open.spotify.com/track/6fI3tBVND8zUXZi9rr2Yps
42,"Bohemian Rhapsody - Remastered 2011",Queen,3550008,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
43,"Ruin My Life","Zara Larsson",3534727,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
44,"REEL IT IN",Aminé,3523877,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
45,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",3520266,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
46,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3515693,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
47,"All Girls Are The Same","Juice WRLD",3425328,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
48,"I Love It (& Lil Pump)","Kanye West",3396797,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
49,"In My Feelings",Drake,3379239,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
50,"No Stylist (feat. Drake)","French Montana",3296982,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
51,Noticed,"Lil Mosey",3279027,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
52,"Bad Liar","Imagine Dragons",3210821,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
53,"Lean Wit Me","Juice WRLD",3148313,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
54,"Happy Now",Kygo,3083461,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
55,"I Fall Apart","Post Malone",3067341,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,"I Like It","Cardi B",3065619,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
57,changes,XXXTENTACION,3060089,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
58,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,3048270,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
59,"High Hopes","Panic! At The Disco",3037818,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
60,"rockstar (feat. 21 Savage)","Post Malone",3036536,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
61,Youngblood,"5 Seconds of Summer",2986191,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
62,idontwannabeyouanymore,"Billie Eilish",2960649,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
63,"Psycho (feat. Ty Dolla $ign)","Post Malone",2949226,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
64,"God is a woman","Ariana Grande",2936954,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
65,"New Patek","Lil Uzi Vert",2889571,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
66,"Beach House","The Chainsmokers",2799609,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
67,"Woman Like Me (feat. Nicki Minaj)","Little Mix",2792570,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
68,Natural,"Imagine Dragons",2783080,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
69,"God's Plan",Drake,2773729,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
70,"Girls Like You (feat. Cardi B)","Maroon 5",2681956,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
71,"no tears left to cry","Ariana Grande",2612079,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
72,"WORKIN ME",Quavo,2593572,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
73,"Everybody Dies In Their Nightmares",XXXTENTACION,2573739,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
74,"Beautiful (feat. Camila Cabello)",Bazzi,2543401,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
75,STARGAZING,"Travis Scott",2540763,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
76,YOSEMITE,"Travis Scott",2539691,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
77,"Lucky You (feat. Joyner Lucas)",Eminem,2534571,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
78,"ocean eyes","Billie Eilish",2526300,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
79,"Look Alive (feat. Drake)","BlocBoy JB",2524024,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
80,Uproar,"Lil Wayne",2501615,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
81,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",2488764,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
82,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",2449810,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF
83,"Ric Flair Drip (& Metro Boomin)",Offset,2435616,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
84,Trip,"Ella Mai",2420795,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
85,"XO Tour Llif3","Lil Uzi Vert",2405269,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
86,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",2393895,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
87,"Nice For What",Drake,2344841,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
88,"I Found You (with Calvin Harris)","benny blanco",2309228,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
89,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2263813,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
90,"Suncity (feat. Empress Of)",Khalid,2262996,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
91,Kamikaze,"Lil Mosey",2242755,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
92,"Jingle Bell Rock","Bobby Helms",2241167,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
93,"Love Lies (with Normani)",Khalid,2227916,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
94,Casper,Takeoff,2200527,https://open.spotify.com/track/1B4gJRq61xTs6r1O0Uq2iY
95,"Sweet but Psycho","Ava Max",2195638,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
96,"SLOW DANCING IN THE DARK",Joji,2188348,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
97,"Love Scars 3","Trippie Redd",2184924,https://open.spotify.com/track/0AcicReEGm1qcENjqzh1Tg
98,Hope,XXXTENTACION,2170286,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
99,"Plug Walk","Rich The Kid",2168344,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
100,"Look At Me!",XXXTENTACION,2137470,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
101,bellyache,"Billie Eilish",2132547,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
102,goosebumps,"Travis Scott",2116885,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
103,Congratulations,"Post Malone",2111868,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
104,STOOPID,6ix9ine,2111864,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
105,"It's the Most Wonderful Time of the Year","Andy Williams",2109766,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
106,"Santa Tell Me","Ariana Grande",2101961,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
107,"Kiss and Make Up","Dua Lipa",2086670,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
108,"Close Friends (Lil Baby & Gunna)","Lil Baby",2062360,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
109,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2061027,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
110,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2051219,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
111,"Another One Bites The Dust - Remastered 2011",Queen,2047125,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
112,"Don't Stop Me Now - Remastered 2011",Queen,2043761,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
113,Lust,"Lil Skies",2026767,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
114,"I'm Not Goin' (feat. Kevin Gates)","Gucci Mane",1994453,https://open.spotify.com/track/1CoYSKw2gTtSfrK2704AEz
115,"Always Remember Us This Way","Lady Gaga",1991248,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
116,"you should see me in a crown","Billie Eilish",1973666,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
117,"I Like Me Better",Lauv,1969050,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
118,"Hard Work Pays Off",Future,1967664,https://open.spotify.com/track/6gzIcEUuswJQGfJNPYMjjv
119,Speechless,"Dan + Shay",1961896,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
120,"Te Boté - Remix","Nio Garcia",1959699,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
121,"Somebody To Love - Remastered 2011",Queen,1947481,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
122,"Last Christmas",Wham!,1938138,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
123,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1928462,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
124,"Dip (feat. Nicki Minaj)",Tyga,1926687,https://open.spotify.com/track/4hXDobvUaXyDFLnmecoY0z
125,"Taking A Walk","Trippie Redd",1914385,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
126,"Hurts Like Hell (feat. Offset)","Madison Beer",1882408,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
127,HUMBLE.,"Kendrick Lamar",1865954,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
128,"Young Dumb & Broke",Khalid,1863980,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
129,"Be Alright","Dean Lewis",1863753,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
130,"Waste It On Me (feat. BTS)","Steve Aoki",1862992,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
131,"Nowadays (feat. Landon Cube)","Lil Skies",1853216,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
132,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1850488,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
133,"Walk It Talk It",Migos,1843939,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
134,Mine,Bazzi,1836746,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
135,"come out and play","Billie Eilish",1836621,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
136,Killshot,Eminem,1821499,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
137,"Self Care","Mac Miller",1816718,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
138,Legends,"Juice WRLD",1811638,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
139,Tequila,"Dan + Shay",1811502,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
140,"Candy Paint","Post Malone",1803041,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
141,"The Middle",Zedd,1774981,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
142,"Best Part (feat. Daniel Caesar)",H.E.R.,1774512,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
143,Mistletoe,"Justin Bieber",1757794,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
144,JAPAN,"Famous Dex",1757687,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
145,"Black & White","Juice WRLD",1756507,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
146,Walk,Comethazine,1750824,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
147,"Drew Barrymore","Bryce Vine",1738670,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
148,"Murder On My Mind","YNW Melly",1735212,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
149,"Last Memory",Takeoff,1733037,https://open.spotify.com/track/1fvCggAYrW0VtCljtqv4h2
150,"FeRRis WhEEL (feat. Trippie Redd)","Tory Lanez",1730629,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
151,"Marry Me","Thomas Rhett",1730474,https://open.spotify.com/track/2mNunIwTYWrNEYgWYrj97p
152,Location,Khalid,1723952,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
153,"bitches broken hearts","Billie Eilish",1687825,https://open.spotify.com/track/5t3Vk8bRKylx4fjj7qlbib
154,"It's Beginning to Look a Lot like Christmas","Michael Bublé",1686851,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
155,"Let You Love Me","Rita Ora",1683184,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
156,"Negative Energy","Trippie Redd",1683142,https://open.spotify.com/track/0ZPCxNK4DIrF8KqrN3DxfA
157,"Under Pressure - Remastered 2011",Queen,1670926,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
158,"Shake It Up","Trippie Redd",1668584,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
159,"Beautiful Crazy","Luke Combs",1657160,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
160,"Tints (feat. Kendrick Lamar)","Anderson .Paak",1654381,https://open.spotify.com/track/7c3SbTuufigBWURcICnAWy
161,"BUTTERFLY EFFECT","Travis Scott",1654157,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
162,Believer,"Imagine Dragons",1651203,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
163,Thunder,"Imagine Dragons",1646374,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
164,"Let You Down",NF,1630991,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
165,OTW,Khalid,1626672,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
166,"Sin (feat. Jaden Smith)","Young Thug",1599976,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
167,"Red Roses (feat. Landon Cube)","Lil Skies",1593916,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
168,"Overdue (with Travis Scott)","Metro Boomin",1592249,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM
169,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1592219,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
170,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1584065,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
171,"Twerk (feat. Cardi B)","City Girls",1579286,https://open.spotify.com/track/4DyBx5MYoq8RsU33cEAIxT
172,"The Mantra (with Pharrell & Kendrick Lamar)","Mike WiLL Made-It",1569664,https://open.spotify.com/track/74wpYGsVh2J13iAmmg1Uln
173,"my boy","Billie Eilish",1551796,https://open.spotify.com/track/1RGasjWLZ4qMN7wbtkLa3u
174,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1550725,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
175,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1537581,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
176,"Bank Account","21 Savage",1533910,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
177,"Dreamcatcher (feat. Swae Lee & Travis Scott)","Metro Boomin",1533500,https://open.spotify.com/track/22ykS8KWpd2r4zcRZ0XMK5
178,"Jackie Chan",Tiësto,1527806,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
179,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",1527456,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
180,"Bounce Out With That","YBN Nahmir",1526267,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
181,COPYCAT,"Billie Eilish",1523810,https://open.spotify.com/track/5w7wuzMzsDer96KqxafeRK
182,"6 Summers","Anderson .Paak",1522082,https://open.spotify.com/track/0lG7iyNSstVOLV6faMIHdD
183,"Call Out My Name","The Weeknd",1521379,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
184,"Killer Queen - Remastered 2011",Queen,1519409,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
185,"Toxic Waste","Trippie Redd",1510994,https://open.spotify.com/track/1SxagO9GK0UUeEYLmH8Pln
186,"Backin' It Up (feat. Cardi B)","Pardison Fontaine",1507840,https://open.spotify.com/track/0PpfPNtQOOvbMNVJijTQj0
187,"Vaina Loca",Ozuna,1507743,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
188,"I Love","Joyner Lucas",1504778,https://open.spotify.com/track/30z4LVkScpeNhwHFIB8Ewa
189,"Venom - Music From The Motion Picture",Eminem,1501164,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
190,"The Greatest Show","Panic! At The Disco",1501040,https://open.spotify.com/track/55PZSFcKQxXH5BOOcDA6yI
191,Closer,"The Chainsmokers",1498250,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
192,"Can't Love","Trippie Redd",1498226,https://open.spotify.com/track/2dKtWPLZvbCzwLRliNn8UI
193,"Boo'd Up","Ella Mai",1496790,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
194,"Stir Fry",Migos,1484284,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
195,Simple,"Florida Georgia Line",1484196,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
196,"Lose It","Kane Brown",1483565,https://open.spotify.com/track/5tFgCPC2Hdw4qu9b7RkWhR
197,DNA.,"Kendrick Lamar",1482646,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
198,"Say You Won't Let Go","James Arthur",1481539,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
199,"I'm a Mess","Bebe Rexha",1479562,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
200,"A Holly Jolly Christmas - Single Version","Burl Ives",1479358,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
