,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,Body,"Loud Luxury",2581481,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
78,"XO Tour Llif3","Lil Uzi Vert",2573678,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
79,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",2567343,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
80,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",2557554,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
81,Rise,"Jonas Blue",2537295,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
82,"March 14",Drake,2526624,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
83,"The Middle",Zedd,2521146,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
84,"Playinwitme (feat. Kehlani)",KYLE,2458014,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
85,Tequila,"Dan + Shay",2450360,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
86,Legends,"Juice WRLD",2414686,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
87,"31 DAYS",Future,2412122,https://open.spotify.com/track/7MywASx2OFZngfoORjo1yy
88,"Millidelphia (feat. Swizz Beatz)","Meek Mill",2398029,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP
89,"Who Want The Smoke?","Lil Yachty",2359166,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0
90,"Champion (feat. Travis Scott)",NAV,2349996,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
91,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",2322322,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
92,"Call Out My Name","The Weeknd",2317278,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
93,Yikes,"Kanye West",2308207,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
94,"Summertime Magic","Childish Gambino",2266375,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
95,Stay,"Post Malone",2263634,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
96,Lust,"Lil Skies",2263026,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
97,KOD,"J. Cole",2252376,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
98,"Spoil My Night (feat. Swae Lee)","Post Malone",2248034,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
99,"Lean Wit Me","Juice WRLD",2245149,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
100,Paranoid,"Post Malone",2238873,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
101,NUMB,XXXTENTACION,2228698,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
102,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2228565,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
103,"Red Roses (feat. Landon Cube)","Lil Skies",2218920,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
104,"Rich & Sad","Post Malone",2207250,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
105,"New Light","John Mayer",2197867,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
106,"Start Again (feat. Logic)",OneRepublic,2190173,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
107,FRIENDS,Marshmello,2170777,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
108,"ocean eyes","Billie Eilish",2161774,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
109,Heaven,"Kane Brown",2154198,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
110,Congratulations,"Post Malone",2151437,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
111,HUMBLE.,"Kendrick Lamar",2133350,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
112,"Better Not (feat. Wafia)","Louis The Child",2132293,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
113,"Stir Fry",Migos,2129671,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
114,"I'm a Mess","Bebe Rexha",2122493,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
115,"All The Stars (with SZA)","Kendrick Lamar",2120062,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
116,TATI,6ix9ine,2105127,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
117,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",2092238,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
118,"RACKS BLUE",Future,2080094,https://open.spotify.com/track/4lc61NBCDzy2srBHDQeTfN
119,Nevermind,"Dennis Lloyd",2075420,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
120,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",2067026,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
121,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",2066838,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
122,"Nowadays (feat. Landon Cube)","Lil Skies",2046697,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
123,"Life Goes On","Lil Baby",2035789,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
124,"CUDDLE MY WRIST",Future,1990914,https://open.spotify.com/track/5UVNjOSh27encRBqTpBWup
125,goosebumps,"Travis Scott",1990237,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
126,"Havana (feat. Young Thug)","Camila Cabello",1974470,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
127,"Guatemala - From Swaecation","Rae Sremmurd",1958168,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
128,Location,Khalid,1944660,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
129,"Young Dumb & Broke",Khalid,1943082,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
130,Thunder,"Imagine Dragons",1940481,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
131,"Sin Pijama","Becky G",1940310,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
132,"Be Careful","Cardi B",1928264,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
133,"I Know You (feat. Yung Pinch)","Lil Skies",1888066,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
134,Reborn,"KIDS SEE GHOSTS",1875583,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
135,Betrayed,"Lil Xan",1871288,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
136,Enemies,Lauv,1870434,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
137,Esskeetit,"Lil Pump",1867295,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
138,"92 Explorer","Post Malone",1863182,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
139,"Bodak Yellow","Cardi B",1843095,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
140,"Bank Account","21 Savage",1841625,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
141,"Dangerous (feat. Jeremih and PnB Rock)","Meek Mill",1824647,https://open.spotify.com/track/1lL7Sj9AitQT7YWXs6obEq
142,"Bounce Out With That","YBN Nahmir",1800428,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
143,Believer,"Imagine Dragons",1766130,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
144,"Plain Jane","A$AP Ferg",1750092,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
145,"In My Blood","Shawn Mendes",1732877,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
146,"You Make It Easy","Jason Aldean",1727200,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
147,"WHEN I THINK ABOUT IT",Future,1712040,https://open.spotify.com/track/7JrAZVBsIxO42bLi9HnRYp
148,1-800-273-8255,Logic,1697799,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
149,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1697270,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
150,"Outside Today","YoungBoy Never Broke Again",1691535,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
151,"I Like Me Better",Lauv,1665124,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
152,Unforgettable,"French Montana",1664419,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
153,Lie,NF,1661653,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
154,"Stay Woke (feat. Miguel)","Meek Mill",1655072,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
155,Everyday,Logic,1652103,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
156,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,1641829,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
157,"Over Now","Post Malone",1639077,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
158,"Like To Be You feat. Julia Michaels","Shawn Mendes",1635781,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
159,"If You're Over Me","Years & Years",1634653,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
160,Narcos,Migos,1633867,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
161,"No Limit",G-Eazy,1629070,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
162,"BUTTERFLY EFFECT","Travis Scott",1628733,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
163,Revenge,XXXTENTACION,1619286,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
164,X,"Nicky Jam",1605316,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
165,"Shape of You","Ed Sheeran",1604575,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
166,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",1600963,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
167,"Beautiful Crazy","Luke Combs",1599445,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
168,"Let You Down",NF,1598182,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
169,"New Rules","Dua Lipa",1594807,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
170,Somebody,"The Chainsmokers",1594115,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
171,"Body Like A Back Road","Sam Hunt",1589219,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
172,IDGAF,"Dua Lipa",1577204,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
173,"Bartier Cardi (feat. 21 Savage)","Cardi B",1570901,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
174,"Carry On",XXXTENTACION,1559589,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
175,"Black & White","Juice WRLD",1559050,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
176,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",1558723,https://open.spotify.com/track/4uX8Wh4wxpLne11BhoHs5x
177,Chun-Li,"Nicki Minaj",1558178,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
178,"I Don't Wanna Do This Anymore",XXXTENTACION,1557004,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
179,Silence,Marshmello,1551791,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
180,Perfect,"Ed Sheeran",1549254,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
181,2002,Anne-Marie,1539292,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
182,"Ghost Town","Kanye West",1533079,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
183,Jumpsuit,"Twenty One Pilots",1529315,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
184,"Never Be the Same","Camila Cabello",1528290,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
185,"Jump (with Trippie Redd)","Julia Michaels",1521931,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
186,Africa,TOTO,1520720,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
187,Closer,"The Chainsmokers",1517227,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
188,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1515636,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
189,Connection,OneRepublic,1506249,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
190,Delicate,"Taylor Swift",1500513,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
191,MotorSport,Migos,1497705,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
192,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",1485592,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
193,"Creeping (feat. Rich the Kid)","Lil Skies",1478274,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
194,"Nico And The Niners","Twenty One Pilots",1474467,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
195,"No Es Justo","J Balvin",1472781,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
196,"RED LIGHT",Future,1466513,https://open.spotify.com/track/3AALcuKu2uN5VChEChnD7v
197,"Marry Me","Thomas Rhett",1466431,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
198,"Zack And Codeine","Post Malone",1464353,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
199,"Sorry Not Sorry","Demi Lovato",1462677,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
200,"DOH DOH (feat. Young Scooter)",Future,1459871,https://open.spotify.com/track/0U06Yqe0nkkJlptlr7O4uO
