,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"All Girls Are The Same","Juice WRLD",5875488,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
21,Fire,"KIDS SEE GHOSTS",5552759,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
22,"Freeee (Ghost Town Pt. 2)","KIDS SEE GHOSTS",5524481,https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
23,"rockstar (feat. 21 Savage)","Post Malone",5365665,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
24,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5348500,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
25,"no tears left to cry","Ariana Grande",5190716,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
26,SAD!,XXXTENTACION,5122496,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"lovely (with Khalid)","Billie Eilish",5021163,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
28,"Cudi Montage","KIDS SEE GHOSTS",5005800,https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
29,"Kids See Ghosts","KIDS SEE GHOSTS",4929081,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k
30,"Plug Walk","Rich The Kid",4859805,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
31,Youngblood,"5 Seconds of Summer",4763139,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
32,"Ric Flair Drip (& Metro Boomin)",Offset,4525194,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
33,"Ball For Me (feat. Nicki Minaj)","Post Malone",4518258,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
34,"Playinwitme (feat. Kehlani)",KYLE,4375623,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
35,"Walk It Talk It",Migos,4238290,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
36,OTW,Khalid,4190144,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
37,"Love Lies (with Normani)",Khalid,4154160,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
38,"I Fall Apart","Post Malone",4135021,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
39,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",3968057,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
40,"One Kiss (with Dua Lipa)","Calvin Harris",3922119,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
41,JAPAN,"Famous Dex",3834537,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
42,"Spoil My Night (feat. Swae Lee)","Post Malone",3787196,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
43,"Violent Crimes","Kanye West",3781151,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
44,"Candy Paint","Post Malone",3774487,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
45,"Call Out My Name","The Weeknd",3769962,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
46,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",3757574,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
47,Paranoid,"Post Malone",3723287,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
48,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",3632350,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
49,"Te Boté - Remix","Nio Garcia",3626338,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
50,"Wouldn't Leave","Kanye West",3545967,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
51,"Rich & Sad","Post Malone",3399359,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
52,Stay,"Post Malone",3384309,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
53,"Solo (feat. Demi Lovato)","Clean Bandit",3369088,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
54,Mine,Bazzi,3270294,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
55,"Jackie Chan",Tiësto,3179763,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
56,KOD,"J. Cole",3159245,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
57,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",3137326,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
58,"The Middle",Zedd,3125736,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
59,"Freaky Friday (feat. Chris Brown)","Lil Dicky",3039578,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
60,"Champion (feat. Travis Scott)",NAV,3035323,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
61,"All The Stars (with SZA)","Kendrick Lamar",3002408,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
62,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",2983438,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
63,"I Thought About Killing You","Kanye West",2943566,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
64,TATI,6ix9ine,2847964,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
65,"XO Tour Llif3","Lil Uzi Vert",2841827,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
66,"No Mistakes","Kanye West",2808939,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
67,"New Light","John Mayer",2794464,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
68,FRIENDS,Marshmello,2747900,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
69,"92 Explorer","Post Malone",2739851,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
70,Moonlight,XXXTENTACION,2706641,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
71,"Stir Fry",Migos,2669417,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
72,Somebody,"The Chainsmokers",2645348,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
73,Congratulations,"Post Malone",2642822,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
74,"Youth feat. Khalid","Shawn Mendes",2631188,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
75,"Over Now","Post Malone",2627819,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
76,"In My Blood","Shawn Mendes",2601199,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
77,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",2566030,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
78,Simple,"Florida Georgia Line",2518290,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
79,"Be Careful","Cardi B",2517209,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
80,"Red Roses (feat. Landon Cube)","Lil Skies",2508738,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
81,HUMBLE.,"Kendrick Lamar",2494493,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
82,Chun-Li,"Nicki Minaj",2486101,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
83,"Boo'd Up","Ella Mai",2466140,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
84,2002,Anne-Marie,2421208,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
85,Esskeetit,"Lil Pump",2405535,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
86,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,2379245,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
87,Lust,"Lil Skies",2368764,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
88,"Zack And Codeine","Post Malone",2364746,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
89,Heaven,"Kane Brown",2333740,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
90,"Jocelyn Flores",XXXTENTACION,2310844,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
91,goosebumps,"Travis Scott",2281922,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Young Dumb & Broke",Khalid,2243933,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
93,"Start Again (feat. Logic)",OneRepublic,2228371,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
94,"Same Bitches (feat. G-Eazy & YG)","Post Malone",2227817,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
95,"Takin' Shots","Post Malone",2222107,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
96,Nevermind,"Dennis Lloyd",2193686,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
97,X,"Nicky Jam",2192480,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
98,"FAKE LOVE",BTS,2187870,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
99,"Nowadays (feat. Landon Cube)","Lil Skies",2183924,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
100,"Bank Account","21 Savage",2174605,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
101,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,2171153,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
102,Audio,Sia,2160064,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
103,"Havana (feat. Young Thug)","Camila Cabello",2143691,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
104,"1942 (feat. Yo Gotti & YBN Nahmir)",G-Eazy,2138189,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
105,"Lean Wit Me","Juice WRLD",2114206,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
106,Tequila,"Dan + Shay",2101440,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
107,Location,Khalid,2095935,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
108,"Life Goes On","Lil Baby",2072198,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
109,"Plain Jane","A$AP Ferg",2069209,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
110,Nervous,"Shawn Mendes",2042007,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
111,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2037112,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
112,Everyday,Logic,2019919,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
113,"Bounce Out With That","YBN Nahmir",1972694,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
114,"Outside Today","YoungBoy Never Broke Again",1968687,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
115,"Bodak Yellow","Cardi B",1953054,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
116,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1951988,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
117,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",1926607,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
118,"Bartier Cardi (feat. 21 Savage)","Cardi B",1915110,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
119,1-800-273-8255,Logic,1908031,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
120,Betrayed,"Lil Xan",1891164,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
121,Thunder,"Imagine Dragons",1881699,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
122,"BUTTERFLY EFFECT","Travis Scott",1878954,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
123,"I'll Be There","Jess Glynne",1877055,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
124,"Singles You Up","Jordan Davis",1869761,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
125,"Never Be the Same","Camila Cabello",1861949,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
126,Otherside,"Post Malone",1860280,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
127,"Creeping (feat. Rich the Kid)","Lil Skies",1852147,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
128,"Better Not (feat. Wafia)","Louis The Child",1837618,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
129,"You Make It Easy","Jason Aldean",1835239,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
130,"No Limit",G-Eazy,1831810,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
131,changes,XXXTENTACION,1826858,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
132,"Pray For Me (with Kendrick Lamar)","The Weeknd",1816860,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
133,"Marry Me","Thomas Rhett",1800351,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
134,"Kevin’s Heart","J. Cole",1790005,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
135,IDGAF,"Dua Lipa",1777836,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
136,"Midsummer Madness",88rising,1767917,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
137,Believer,"Imagine Dragons",1765515,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
138,Silence,Marshmello,1752757,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
139,MotorSport,Migos,1752738,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
140,"ocean eyes","Billie Eilish",1743367,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
141,"I Like Me Better",Lauv,1740318,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
142,Redbone,"Childish Gambino",1735369,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
143,"Finesse - Remix; feat. Cardi B","Bruno Mars",1717755,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
144,"Blame It On Me","Post Malone",1708466,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
145,"Wanted You (feat. Lil Uzi Vert)",NAV,1702782,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
146,Delicate,"Taylor Swift",1702072,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
147,"Done for Me (feat. Kehlani)","Charlie Puth",1692733,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
148,Unforgettable,"French Montana",1689952,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
149,"When It Rains It Pours","Luke Combs",1677758,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
150,Perfect,"Ed Sheeran",1677390,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
151,"New Rules","Dua Lipa",1673907,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
152,"Remind Me to Forget",Kygo,1670408,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
153,Flames,"David Guetta",1663975,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
154,"Let You Down",NF,1663813,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
155,"Sugar Wraith","Post Malone",1662941,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
156,"I Get the Bag (feat. Migos)","Gucci Mane",1660157,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
157,Africa,TOTO,1654725,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
158,"Go Flex","Post Malone",1652359,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
159,"I Do (feat. SZA)","Cardi B",1649095,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
160,"Body Like A Back Road","Sam Hunt",1644009,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
161,"Sky Walker (feat. Travis Scott)",Miguel,1643985,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
162,"White Iverson","Post Malone",1637925,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
163,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1626018,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
164,"No Role Modelz","J. Cole",1611095,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
165,"Beautiful Crazy","Luke Combs",1603643,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
166,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",1602659,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
167,"Drip (feat. Migos)","Cardi B",1591396,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
168,"Lost In Japan","Shawn Mendes",1590668,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
169,"Whatever It Takes","Imagine Dragons",1566987,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
170,"Shape of You","Ed Sheeran",1553909,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
171,"Jump (with Trippie Redd)","Julia Michaels",1552745,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
172,"The Night We Met","Lord Huron",1545886,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
173,"Guatemala - From Swaecation","Rae Sremmurd",1530459,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
174,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",1516838,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
175,"Sorry Not Sorry","Demi Lovato",1515968,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
176,"Rubbin off the Paint","YBN Nahmir",1507730,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
177,ATM,"J. Cole",1504008,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
178,"One Number Away","Luke Combs",1496459,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
179,"What Ifs (feat. Lauren Alaina)","Kane Brown",1493677,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
180,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",1489300,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
181,DNA.,"Kendrick Lamar",1481911,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
182,"Everybody Dies In Their Nightmares",XXXTENTACION,1476986,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
183,Hurricane,"Luke Combs",1474560,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
184,1950,"King Princess",1453523,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
185,GOTTI,6ix9ine,1437966,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
186,Motiv8,"J. Cole",1428235,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
187,"Rich Sex (feat. Lil Wayne)","Nicki Minaj",1428165,https://open.spotify.com/track/7kph8uPhOXHMfKzPJvIeah
188,"If You Know You Know","Pusha T",1423383,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
189,"Black & White","Juice WRLD",1421499,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
190,"Clout (feat. 21 Savage)","Ty Dolla $ign",1416084,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
191,"I Know You (feat. Yung Pinch)","Lil Skies",1413746,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
192,"All On Me","Devin Dawson",1412960,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
193,Passionfruit,Drake,1409583,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
194,Familiar,"Liam Payne",1408267,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
195,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",1400903,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
196,Wait,"Maroon 5",1399488,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
197,Beautiful,Bazzi,1391921,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I
198,"Eyes On You","Chase Rice",1390575,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
199,"Woman, Amen","Dierks Bentley",1386169,https://open.spotify.com/track/3nBXOlFTADNvG9nkqy2O2W
200,"Losin Control",Russ,1372499,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
