,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"what are you so afraid of",XXXTENTACION,5250464,https://open.spotify.com/track/57nOpVSc3j9o03Cr928ZM4
21,Moonlight,XXXTENTACION,5216759,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Rockin' Around The Christmas Tree","Brenda Lee",5160808,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
23,"One Minute (feat. Kanye West & Travis Barker)",XXXTENTACION,5122031,https://open.spotify.com/track/0T6RSXxFhW8dRTWHI604ld
24,KIKA,6ix9ine,5059858,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
25,"STARING AT THE SKY",XXXTENTACION,5055263,https://open.spotify.com/track/4KpKyRFwN0gcwj58Uqjv7q
26,Happier,Marshmello,4992662,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
27,"Better Now","Post Malone",4855729,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
28,"Armed And Dangerous","Juice WRLD",4769929,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
29,"It's the Most Wonderful Time of the Year","Andy Williams",4768477,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
30,"TIC TOC",6ix9ine,4737412,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
31,"difference (interlude)",XXXTENTACION,4621960,https://open.spotify.com/track/5itzep0nGnq7hxCfFNsTIR
32,Better,Khalid,4607153,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
33,"when the party's over","Billie Eilish",4561031,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
34,"Jocelyn Flores",XXXTENTACION,4474934,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
35,Nonstop,Drake,4436147,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
36,"Last Christmas",Wham!,4419082,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
37,FEFE,6ix9ine,4395331,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
38,"Santa Tell Me","Ariana Grande",4320189,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
39,"MIA (feat. Drake)","Bad Bunny",4177632,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
40,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,4095037,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
41,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",4081064,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
42,"Eastside (with Halsey & Khalid)","benny blanco",3970251,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
43,"It's Beginning to Look a Lot like Christmas","Michael Bublé",3926357,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
44,lovely,"Billie Eilish",3904270,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
45,"A Holly Jolly Christmas - Single Version","Burl Ives",3890049,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
46,"Taste (feat. Offset)",Tyga,3869018,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
47,"Yes Indeed","Lil Baby",3861389,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
48,"High Hopes","Panic! At The Disco",3686809,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
49,"Falling Down - Bonus Track","Lil Peep",3676850,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
50,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,3662830,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
51,"Do They Know It's Christmas? - 1984 Version","Band Aid",3621194,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
52,"God's Plan",Drake,3612858,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
53,"Fine China",Future,3608634,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
54,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",3588113,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
55,Money,"Cardi B",3541396,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
56,Topanga,"Trippie Redd",3521348,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
57,"10 Freaky Girls (with 21 Savage)","Metro Boomin",3518344,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
58,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",3502998,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
59,Mistletoe,"Justin Bieber",3497120,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
60,"The Christmas Song (Merry Christmas To You)","Nat King Cole",3495366,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
61,"Psycho (feat. Ty Dolla $ign)","Post Malone",3441179,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
62,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",3417924,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
63,"I Like It","Cardi B",3394248,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
64,"White Christmas","Bing Crosby",3302662,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
65,MAMA,6ix9ine,3300918,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
66,changes,XXXTENTACION,3275039,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
67,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",3269052,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
68,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",3261560,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
69,"I Fall Apart","Post Malone",3260387,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
70,"rockstar (feat. 21 Savage)","Post Malone",3178271,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,"In My Feelings",Drake,3146198,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
72,"Saturday Nights",Khalid,3144984,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
73,WAKA,6ix9ine,3143864,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
74,"All Girls Are The Same","Juice WRLD",3060574,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
75,idontwannabeyouanymore,"Billie Eilish",3039588,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
76,"come out and play","Billie Eilish",3016547,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
77,"Calling My Spirit","Kodak Black",3016362,https://open.spotify.com/track/6bXSYxP6WDlNCr6Jk1H3MW
78,breathin,"Ariana Grande",2986992,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
79,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",2969005,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
80,"Nice For What",Drake,2886379,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
81,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2863997,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
82,Youngblood,"5 Seconds of Summer",2852831,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
83,"Look Alive (feat. Drake)","BlocBoy JB",2824030,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
84,"Everybody Dies In Their Nightmares",XXXTENTACION,2804581,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
85,bellyache,"Billie Eilish",2801698,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
86,"God is a woman","Ariana Grande",2800836,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
87,"No Stylist (feat. Drake)","French Montana",2799365,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
88,YOSEMITE,"Travis Scott",2789983,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
89,"Look Back at It","A Boogie Wit da Hoodie",2766632,https://open.spotify.com/track/3J5YrOvX2A0EA0j4BARQ9o
90,"1400 / 999 Freestyle","Trippie Redd",2758164,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R
91,Shallow,"Lady Gaga",2756396,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",2738807,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
93,"Lean Wit Me","Juice WRLD",2721021,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
94,"Blue Christmas","Elvis Presley",2712792,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
95,"Ric Flair Drip (& Metro Boomin)",Offset,2705847,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
96,Noticed,"Lil Mosey",2680204,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
97,"Feliz Navidad","José Feliciano",2668079,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
98,"Don't Come Out The House (with 21 Savage)","Metro Boomin",2660863,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
99,"no tears left to cry","Ariana Grande",2647595,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
100,"Holly Jolly Christmas","Michael Bublé",2626121,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
101,"Foot Fungus","Ski Mask The Slump God",2620398,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
102,"I Love It (& Lil Pump)","Kanye West",2564290,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
103,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2564030,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
104,"Bohemian Rhapsody - Remastered 2011",Queen,2560698,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
105,Introduction,XXXTENTACION,2552901,https://open.spotify.com/track/0QSt5KmJzRqU1gFJJfQJ0Q
106,"XO Tour Llif3","Lil Uzi Vert",2519851,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
107,"ocean eyes","Billie Eilish",2519024,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
108,"Pure Cocaine","Lil Baby",2510482,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
109,"Girls Like You (feat. Cardi B)","Maroon 5",2509990,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
110,"Space Cadet (feat. Gunna)","Metro Boomin",2507104,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
111,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2487786,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
112,STARGAZING,"Travis Scott",2441501,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
113,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",2421383,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
114,"New Patek","Lil Uzi Vert",2379877,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
115,"Love Lies (with Normani)",Khalid,2375769,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
116,"Uptown Vibes (feat. Fabolous & Anuel AA)","Meek Mill",2374633,https://open.spotify.com/track/2tnlNVAhuQGgoFJxALVeXx
117,"Beautiful (feat. Camila Cabello)",Bazzi,2369038,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
118,"Lucky You (feat. Joyner Lucas)",Eminem,2360669,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
119,"BiPolar (feat. Quavo)","Gucci Mane",2357980,https://open.spotify.com/track/5Ta1sXtO9tXOaUacYm7tH8
120,"Run Rudolph Run - Single Version","Chuck Berry",2354061,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
121,Mine,Bazzi,2352091,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
122,"Plug Walk","Rich The Kid",2350317,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
123,"On Me (feat. Cardi B)","Meek Mill",2301323,https://open.spotify.com/track/3DnZfpfe8wLeJgzc00gKeW
124,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,2300459,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
125,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",2283705,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
126,"Underneath the Tree","Kelly Clarkson",2259785,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
127,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",2251460,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
128,"Sleigh Ride","The Ronettes",2241130,https://open.spotify.com/track/4rERoP56GEEjKmshbphPBK
129,"Bad Liar","Imagine Dragons",2239337,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
130,Uproar,"Lil Wayne",2231824,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
131,"Have Yourself A Merry Little Christmas","Sam Smith",2231585,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
132,Speechless,"Dan + Shay",2193064,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
133,"Santa Baby","Ariana Grande",2184084,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
134,"Christmas (Baby Please Come Home)","Mariah Carey",2171992,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
135,"Faucet Failure","Ski Mask The Slump God",2165749,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
136,STOOPID,6ix9ine,2132615,https://open.spotify.com/track/6k2iq1yULhXILe0i8xQqPF
137,Congratulations,"Post Malone",2127582,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
138,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",2127130,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
139,Hope,XXXTENTACION,2104694,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
140,Lust,"Lil Skies",2096200,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
141,"WORKIN ME",Quavo,2095493,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
142,"Look At Me!",XXXTENTACION,2094362,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
143,goosebumps,"Travis Scott",2078721,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
144,"Candy Paint","Post Malone",2072652,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
145,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2069629,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
146,Trip,"Ella Mai",2061769,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
147,Natural,"Imagine Dragons",2060830,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
148,"Winter Wonderland","Bing Crosby",2052666,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
149,"Ruin My Life","Zara Larsson",2045618,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
150,"I Like Me Better",Lauv,2037929,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
151,"Best Part (feat. Daniel Caesar)",H.E.R.,2020266,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
152,HUMBLE.,"Kendrick Lamar",2005296,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
153,"The Middle",Zedd,1997538,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
154,Tequila,"Dan + Shay",1997271,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
155,"Be Alright","Dean Lewis",1995524,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
156,"Nowadays (feat. Landon Cube)","Lil Skies",1981212,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
157,"SLOW DANCING IN THE DARK",Joji,1964452,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
158,"Taking A Walk","Trippie Redd",1962338,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
159,"All The Stars (with SZA)","Kendrick Lamar",1961421,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
160,BEBE,6ix9ine,1958125,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
161,"Santa Claus Is Coming to Town","Michael Bublé",1952913,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
162,"Te Boté - Remix","Nio Garcia",1949722,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
163,"Carol of the Bells","Mykola Dmytrovych Leontovych",1949592,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
164,"Cold Shoulder (feat. YoungBoy Never Broke Again)","Gucci Mane",1936230,https://open.spotify.com/track/24vhQnVsbHHwlIXH7hD9Eh
165,"Young Dumb & Broke",Khalid,1935060,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
166,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1912702,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
167,"Call Out My Name","The Weeknd",1891872,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
168,JAPAN,"Famous Dex",1877323,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
169,"REEL IT IN",Aminé,1877140,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
170,"Do You Hear What I Hear?","Bing Crosby",1875919,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
171,"Close Friends (Lil Baby & Gunna)","Lil Baby",1875602,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
172,"Murder On My Mind","YNW Melly",1874575,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
173,Walk,Comethazine,1870161,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
174,"Black & White","Juice WRLD",1869359,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
175,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",1854280,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
176,"Baby, It's Cold Outside","Dean Martin",1838417,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
177,"Joy To The World","Nat King Cole",1828633,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
178,"you should see me in a crown","Billie Eilish",1794052,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
179,Location,Khalid,1793515,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
180,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",1785242,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
181,"Let You Down",NF,1785034,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
182,"Red Roses (feat. Landon Cube)","Lil Skies",1783734,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
183,Kamikaze,"Lil Mosey",1781235,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
184,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1779385,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
185,OTW,Khalid,1767565,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
186,"Walk It Talk It",Migos,1758758,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
187,"BUTTERFLY EFFECT","Travis Scott",1755849,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
188,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",1738000,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
189,"Stir Fry",Migos,1731616,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
190,Testimony,"Kodak Black",1711404,https://open.spotify.com/track/2S4knKzj79j0LQQDyOqkBM
191,"Sweet but Psycho","Ava Max",1707983,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
192,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1705019,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
193,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",1701962,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
194,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording","Judy Garland",1700569,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
195,"It's Not Living (If It's Not With You)","The 1975",1692266,https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh
196,"Bounce Out With That","YBN Nahmir",1690560,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
197,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",1682832,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS
198,"SICKO MODE - Skrillex Remix","Travis Scott",1678166,https://open.spotify.com/track/0u695M7KyzXaPIjpEbxOkB
199,Legends,"Juice WRLD",1669726,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
200,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1666611,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
