,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
68,"Rubbin Off The Paint","YBN Nahmir",2533239,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
69,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",2517609,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
70,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2450720,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
71,Filthy,"Justin Timberlake",2448004,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
72,"I Miss You (feat. Julia Michaels)","Clean Bandit",2439132,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
73,"Shape of You","Ed Sheeran",2417657,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
74,DNA.,"Kendrick Lamar",2413832,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
75,"Ice Tray","Quality Control",2386639,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
76,"i Shyne",Carnage,2380130,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
77,Saint,"Huncho Jack",2349873,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
78,"The Greatest Show","Hugh Jackman",2346358,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
79,GUMMO,6ix9ine,2321459,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
80,"Go Flex","Post Malone",2304879,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
81,"Ghostface Killers","21 Savage",2249597,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
82,Believer,"Imagine Dragons",2240847,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
83,"Never Enough","Loren Allred",2194774,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
84,"Feel It Still","Portugal. The Man",2163257,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
85,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",2141391,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
86,"A Million Dreams","Ziv Zaifman",2137680,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
87,"Échame La Culpa","Luis Fonsi",2087060,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
88,Spotlight,Marshmello,2077609,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
89,Redbone,"Childish Gambino",2077538,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
90,"Marry Me","Thomas Rhett",2074747,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
91,"Rake It Up (feat. Nicki Minaj)","Yo Gotti",2044080,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
92,"The Other Side","Hugh Jackman",2031305,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
93,"Love Galore (feat. Travis Scott)",SZA,2024886,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
94,Passionfruit,Drake,2022575,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
95,"How Long","Charlie Puth",2001595,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
96,Magnolia,"Playboi Carti",1988822,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
97,"Losin Control",Russ,1984330,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
98,"Mask Off",Future,1977911,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
99,"White Iverson","Post Malone",1976456,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
100,Designer,"Lil Pump",1975069,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
101,"Relationship (feat. Future)","Young Thug",1945076,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
102,Supplies,"Justin Timberlake",1933363,https://open.spotify.com/track/4Z6YruMINNspGet1gQyYlK
103,"The Weekend - Funk Wav Remix",SZA,1928280,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
104,Sensualidad,"Bad Bunny",1918966,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
105,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",1896128,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
106,Attention,"Charlie Puth",1886623,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
107,"It's A Vibe","2 Chainz",1883627,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
108,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1871870,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
109,"Tip Toe (feat. French Montana)","Jason Derulo",1858535,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
110,"Say You Won't Let Go","James Arthur",1847593,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,"What Ifs (feat. Lauren Alaina)","Kane Brown",1811979,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
112,Transportin',"Kodak Black",1810801,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
113,"Capital Letters","Hailee Steinfeld",1809051,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
114,"Everybody Dies In Their Nightmares",XXXTENTACION,1797447,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
115,"Sauce It Up","Lil Uzi Vert",1793913,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
116,"Bounce Back","Big Sean",1790624,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
117,"Body Like A Back Road","Sam Hunt",1788964,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
118,"iSpy (feat. Lil Yachty)",KYLE,1771558,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
119,"Strip That Down","Liam Payne",1765513,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
120,"That's What I Like","Bruno Mars",1758419,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
121,"The Weekend",SZA,1742265,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
122,"I Like Me Better",Lauv,1739739,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
123,"Fake Love",Drake,1728241,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
124,"do re mi",blackbear,1726048,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
125,"Go Legend (& Metro Boomin)","Big Sean",1724789,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc
126,"Tunnel Vision","Kodak Black",1720324,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
127,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,1715846,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
128,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",1704784,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
129,"No Role Modelz","J. Cole",1670716,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
130,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,1667116,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
131,"The Race",Tay-K,1662787,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
132,"Despacito - Remix","Luis Fonsi",1662674,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
133,"Dubai Shit","Huncho Jack",1658072,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
134,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",1650425,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
135,"Come Alive","Hugh Jackman",1647735,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
136,"Dusk Till Dawn - Radio Edit",ZAYN,1645271,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
137,"Love Scars","Trippie Redd",1637513,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
138,"Plain Jane REMIX (feat. Nicki Minaj)","A$AP Ferg",1637027,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV
139,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",1625578,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc
140,KOODA,6ix9ine,1618129,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
141,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",1617747,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
142,"From Now On","Hugh Jackman",1605702,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
143,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown",1585751,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
144,"Mi Gente","J Balvin",1580818,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
145,"She Loves Control","Camila Cabello",1575611,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
146,T-Shirt,Migos,1569951,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
147,"When It Rains It Pours","Luke Combs",1568450,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
148,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",1553069,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
149,wokeuplikethis*,"Playboi Carti",1552067,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
150,Portland,Drake,1550313,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
151,"Look What You Made Me Do","Taylor Swift",1531604,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
152,"One Dance",Drake,1510451,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
153,Closer,"The Chainsmokers",1509558,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
154,Lust,"Lil Skies",1509211,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
155,Issues,"Julia Michaels",1509158,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
156,"Greatest Love Story",LANCO,1505270,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
157,Unforgettable,"Thomas Rhett",1504272,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
158,"La Modelo","Lean Trap",1503662,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf
159,PRBLMS,6LACK,1503235,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
160,Don't,"Bryson Tiller",1501241,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
161,"Sucker for You","Matt Terry",1495439,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
162,Exchange,"Bryson Tiller",1491425,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
163,Heaven,"Kane Brown",1482561,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
164,"Die For You","The Weeknd",1479123,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
165,"Poles 1469","Trippie Redd",1477632,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
166,"In Case You Didn't Know","Brett Young",1464944,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
167,"20 Min","Lil Uzi Vert",1463965,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
168,"Something Just Like This","The Chainsmokers",1461530,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
169,Yours,"Russell Dickerson",1449201,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
170,Icon,Jaden,1444234,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
171,Tightrope,"Michelle Williams",1432771,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
172,"Look At Me!",XXXTENTACION,1431869,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
173,"...Ready For It?","Taylor Swift",1431194,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
174,Caroline,Aminé,1427052,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
175,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",1420824,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
176,"The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Lil Uzi Vert",1419304,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
177,"'Till I Collapse",Eminem,1407116,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
178,Starboy,"The Weeknd",1405718,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
179,"Heartache On The Dance Floor","Jon Pardi",1399255,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
180,Myself,NAV,1398228,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
181,"X (feat. Future)","21 Savage",1397926,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
182,"Broccoli (feat. Lil Yachty)","Shelley FKA DRAM",1390303,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
183,"Lemon - Edit",N.E.R.D,1388336,https://open.spotify.com/track/2LKlHBPHxLG5ArAXfF148n
184,"Slow Hands","Niall Horan",1388045,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
185,Lemon,N.E.R.D,1383019,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS
186,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1381936,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
187,Criminal,"Natti Natasha",1375521,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
188,"Se Preparó",Ozuna,1374344,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
189,Praying,Kesha,1373727,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
190,"No Option","Post Malone",1369940,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
191,"Money Longer","Lil Uzi Vert",1369576,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
192,Saved,Khalid,1356140,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
193,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",1354596,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
194,"There's Nothing Holdin' Me Back","Shawn Mendes",1351812,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
195,"All On Me","Devin Dawson",1347532,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
196,"Best Part (feat. Daniel Caesar)",H.E.R.,1333092,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
197,Corazón,Maluma,1329680,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
198,"pick up the phone","Young Thug",1328365,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
199,Church,"Fall Out Boy",1325542,https://open.spotify.com/track/5uMVjsPAVOc8v3iTgVkkrz
200,"beibs in the trap","Travis Scott",1323642,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
