,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
90,"Ball For Me (feat. Nicki Minaj)","Post Malone",2310443,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
91,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",2294773,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
92,OTW,Khalid,2281735,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
93,"The Flute Song",Russ,2258554,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
94,Legends,"Juice WRLD",2246462,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
95,"Nephew (feat. Lil Pump)",Smokepurpp,2243643,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
96,"BUTTERFLY EFFECT","Travis Scott",2230642,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
97,"In My Mind",Dynoro,2227425,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
98,Wings,"Mac Miller",2223660,https://open.spotify.com/track/16umSNZfofRpDqTvf8DIAo
99,"Boo'd Up","Ella Mai",2221039,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
100,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",2204641,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
101,"Missin You Crazy",Russ,2187165,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
102,"I Like Me Better",Lauv,2172130,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
103,"Vaina Loca",Ozuna,2164081,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
104,Rise,"Jonas Blue",2153586,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
105,"Candy Paint","Post Malone",2124642,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
106,"Nice Guy (with Jessie Reyez)",Eminem,2120453,https://open.spotify.com/track/09FfQO3PqHO4HIJL511Ksi
107,Mine,Bazzi,2115354,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
108,"Paul - Skit","Paul Rosenberg",2115239,https://open.spotify.com/track/0Uv5Kp8sEnriJjkX4oLfNI
109,JAPAN,"Famous Dex",2095205,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
110,"I'm a Mess","Bebe Rexha",2082768,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
111,"RAP DEVIL","Machine Gun Kelly",2056389,https://open.spotify.com/track/63TyoT9Ee03rQxv8xmdJ2l
112,"REEL IT IN",Aminé,2048894,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
113,"Shake It Up","Trippie Redd",2034212,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
114,Congratulations,"Post Malone",2033680,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
115,"Walk It Talk It",Migos,2018185,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
116,"All Mine","Kanye West",2017449,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
117,REMEDY,Alesso,2014820,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
118,HUMBLE.,"Kendrick Lamar",2010732,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
119,"Everybody Dies",Logic,1996110,https://open.spotify.com/track/5SLhbyOJgcKGTDNWaQN91M
120,"CAN'T SAY","Travis Scott",1995724,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
121,"8 Letters","Why Don't We",1988364,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
122,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,1982946,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
123,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1967057,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
124,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1966055,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
125,"No Rest","Lil Skies",1953374,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
126,"Tie Me Down (with Elley Duhé)",Gryffin,1952594,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
127,"Nowadays (feat. Landon Cube)","Lil Skies",1952373,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
128,goosebumps,"Travis Scott",1947006,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
129,"Champion (feat. Travis Scott)",NAV,1943991,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
130,"WAKE UP","Travis Scott",1943866,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
131,"Bounce Out With That","YBN Nahmir",1939198,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
132,"Call Out My Name","The Weeknd",1927321,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
133,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",1927103,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
134,sweetener,"Ariana Grande",1918238,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
135,"Don’t Matter To Me (with Michael Jackson)",Drake,1904354,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
136,"Life Goes On","Lil Baby",1899815,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
137,Narcos,Migos,1882380,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
138,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",1881440,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
139,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",1878981,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
140,"Red Roses (feat. Landon Cube)","Lil Skies",1852172,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
141,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",1825016,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
142,"Barbie Dreams","Nicki Minaj",1824664,https://open.spotify.com/track/6Poyf51k7W3NKnsGwAI90B
143,"This Is America","Childish Gambino",1786630,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
144,"Em Calls Paul - Skit",Eminem,1778590,https://open.spotify.com/track/6B3zy3LOKHndqsviCr2z15
145,"One Kiss (with Dua Lipa)","Calvin Harris",1777429,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
146,Thunder,"Imagine Dragons",1773093,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
147,"The Middle",Zedd,1759879,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
148,Simple,"Florida Georgia Line",1755314,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
149,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1747305,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
150,"Young Dumb & Broke",Khalid,1736612,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
151,Location,Khalid,1724213,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
152,Tequila,"Dan + Shay",1716943,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
153,CAROUSEL,"Travis Scott",1712712,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
154,Betrayed,"Lil Xan",1707156,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
155,"You Make It Easy","Jason Aldean",1704636,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
156,Believer,"Imagine Dragons",1700592,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
157,"Havana (feat. Young Thug)","Camila Cabello",1687576,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
158,"All The Stars (with SZA)","Kendrick Lamar",1684238,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
159,Perfecto,"Mac Miller",1672304,https://open.spotify.com/track/0Xcy81PsJCOO6mhLZaQyQ4
160,"Black & White","Juice WRLD",1664934,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
161,"Stir Fry",Migos,1660839,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
162,1-800-273-8255,Logic,1656690,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
163,"She Got the Best of Me","Luke Combs",1655693,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA
164,idontwannabeyouanymore,"Billie Eilish",1654033,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
165,NUMB,XXXTENTACION,1650602,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
166,"Bank Account","21 Savage",1649659,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
167,Stay,"Post Malone",1647054,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
168,"So It Goes","Mac Miller",1644147,https://open.spotify.com/track/0EA2RhRHL4KWeNa7JfD1Yw
169,"Ring (feat. Kehlani)","Cardi B",1638595,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
170,"Small Worlds","Mac Miller",1636873,https://open.spotify.com/track/4gT3mNJA8lnlkYFqGZ8IA2
171,Heaven,"Kane Brown",1634479,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
172,"Playinwitme (feat. Kehlani)",KYLE,1629534,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
173,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",1628365,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
174,Speechless,"Dan + Shay",1611846,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
175,"Jet Fuel","Mac Miller",1601436,https://open.spotify.com/track/2JmFRXaJrkAUD2cs6U20KG
176,"Creeping (feat. Rich the Kid)","Lil Skies",1593116,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
177,Africa,TOTO,1590660,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
178,"NO BYSTANDERS","Travis Scott",1590263,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
179,"Best Part (feat. Daniel Caesar)",H.E.R.,1583186,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
180,TATI,6ix9ine,1582668,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
181,everytime,"Ariana Grande",1579270,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
182,"Let You Down",NF,1577008,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
183,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1568718,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
184,"Solo (feat. Demi Lovato)","Clean Bandit",1568020,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
185,"STOP TRYING TO BE GOD","Travis Scott",1564351,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
186,"Dark Knight Dummo","Trippie Redd",1559239,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
187,"Plain Jane","A$AP Ferg",1554712,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
188,"Nina Cried Power (feat. Mavis Staples)",Hozier,1553497,https://open.spotify.com/track/7wR5r0KYGXBpyWXCdyYs3F
189,"ocean eyes","Billie Eilish",1543732,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
190,"Bodak Yellow","Cardi B",1541560,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
191,"Beautiful Crazy","Luke Combs",1537459,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
192,APESHIT,"The Carters",1528025,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
193,"Ocean (feat. Khalid)","Martin Garrix",1526021,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
194,KOD,"J. Cole",1524382,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
195,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1524277,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
196,"R.I.P. SCREW","Travis Scott",1521806,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
197,"Rich & Sad","Post Malone",1518345,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
198,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",1516966,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
199,broken,lovelytheband,1486767,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
200,"Eyes On You","Chase Rice",1486662,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
